Title,Rating,Genres,Tags,Url,Popularity,TagsGenres
La influencia (2019) ,4.5,Horror            ,"['coma', 'town', 'witchcraft', 'black magic', 'little daughter']",https://www.imdb.com//title/tt4008566/,65,"horror,coma,town,witchcraft,black magic,little daughter,"
Mercy Black (2019) ,4.9,"Horror, Mystery, Thriller            ","['murder', 'evil spirit', 'latina', 'mexican american', 'stabbed in the eye']",https://www.imdb.com//title/tt8758086/,64,"horror,mystery,thriller,murder,evil spirit,latina,mexican american,stabbed in the eye,"
Baskin (2015) ,5.8,Horror            ,"['frog', 'turkish horror', 'black mass', 'nightmare', 'remake by original director']",https://www.imdb.com//title/tt4935418/,64,"horror,frog,turkish horror,black mass,nightmare,remake by original director,"
Kanchana: Muni 2 (2011) ,6.5,"Comedy, Horror            ","['cricket the sport', 'horror movie remade', 'lgbt horror', 'possessed by a ghost', 'vengeful ghost']",https://www.imdb.com//title/tt2034026/,64,"comedy,horror,cricket the sport,horror movie remade,lgbt horror,possessed by a ghost,vengeful ghost,"
A Field in England (2013) ,6.3,"Drama, History, Horror            ","['occultism', 'vomiting stones', 'psychedelia', 'folk horror', 'england']",https://www.imdb.com//title/tt2375574/,64,"drama,history,horror,occultism,vomiting stones,psychedelia,folk horror,england,"
Pulse (I) (2006) ,4.8,"Horror, Sci-Fi            ","['server room', 'suicide', 'apocalypse', 'paranoia', 'fear']",https://www.imdb.com//title/tt0454919/,64,"horror,sci-fi,server room,suicide,apocalypse,paranoia,fear,"
The Stepfather (1987) ,6.8,"Horror, Thriller            ","['serial killer', 'murder of family', 'fake identity', 'shower', 'stepfather stepdaughter relationship']",https://www.imdb.com//title/tt0094035/,64,"horror,thriller,serial killer,murder of family,fake identity,shower,stepfather stepdaughter relationship,"
Nekromantik (1987) ,5.0,Horror            ,"['sexual perversion', 'necrophiliac', 'ejaculating blood', 'psychotronic film', 'exploitation film']",https://www.imdb.com//title/tt0093608/,64,"horror,sexual perversion,necrophiliac,ejaculating blood,psychotronic film,exploitation film,"
Rawhead Rex (1986) ,5.3,"Fantasy, Horror, Mystery            ","['american abroad', 'based on short story', 'paganism', 'vacation', ""woman's clothes ripped off""]",https://www.imdb.com//title/tt0091829/,64,"fantasy,horror,mystery,american abroad,based on short story,paganism,vacation,woman's clothes ripped off,"
976-EVIL (1988) ,5.2,"Comedy, Horror            ","['woman on top', 'religious parent', 'smoking', 'female frontal nudity', 'sex on a motorcycle']",https://www.imdb.com//title/tt0094597/,64,"comedy,horror,woman on top,religious parent,smoking,female frontal nudity,sex on a motorcycle,"
You Might Be the Killer (2018) ,5.9,"Comedy, Horror, Mystery            ","['summer camp', 'masked killer', 'camp counselor', 'blood smeared on face', 'head split in half']",https://www.imdb.com//title/tt8998472/,64,"comedy,horror,mystery,summer camp,masked killer,camp counselor,blood smeared on face,head split in half,"
The Old Dark House (1932) ,7.1,"Comedy, Horror, Thriller            ","['storm', 'butler', 'guest', 'night', 'fear']",https://www.imdb.com//title/tt0023293/,64,"comedy,horror,thriller,storm,butler,guest,night,fear,"
Hidden (I) (2015) ,6.4,"Horror, Sci-Fi, Thriller            ","['outbreak', 'epidemic', 'father daughter relationship', 'post apocalypse', 'bomb shelter']",https://www.imdb.com//title/tt2131532/,64,"horror,sci-fi,thriller,outbreak,epidemic,father daughter relationship,post apocalypse,bomb shelter,"
Daddy's Girl (II) (2018) ,4.5,"Crime, Horror, Thriller            ",['woman'],https://www.imdb.com//title/tt1662546/,64,"crime,horror,thriller,woman,"
Red Lights (2012) ,6.2,"Drama, Fantasy, Horror            ","['psychic', 'revelation', 'obsession', 'younger version of character', 'road trip']",https://www.imdb.com//title/tt1748179/,64,"drama,fantasy,horror,psychic,revelation,obsession,younger version of character,road trip,"
The Wasp Woman (1959) ,4.7,"Horror, Sci-Fi            ","['wasp', 'cult director', 'cult film', 'psychotronic film', 'mad scientist']",https://www.imdb.com//title/tt0054462/,64,"horror,sci-fi,wasp,cult director,cult film,psychotronic film,mad scientist,"
Dracula (1979) ,6.5,"Drama, Horror, Romance            ","['vampire', 'homosexual subtext', 'jonathan harker character', 'mina murray character', 'lucy westenra character']",https://www.imdb.com//title/tt0079073/,64,"drama,horror,romance,vampire,homosexual subtext,jonathan harker character,mina murray character,lucy westenra character,"
Open Water 2: Adrift (2006) ,5.2,"Adventure, Drama, Horror            ","['yacht', 'voyeur', 'voyeurism', 'sex in bed', 'copulation']",https://www.imdb.com//title/tt0470055/,64,"adventure,drama,horror,yacht,voyeur,voyeurism,sex in bed,copulation,"
Malignant (IV) ,None,Horror            ,[],https://www.imdb.com//title/tt3811906/,64,"horror,"
Night of the Demon (1957) ,7.5,"Fantasy, Horror, Mystery            ","['runes', 'psychotronic film', 'library', 'demon', 'witchcraft']",https://www.imdb.com//title/tt0050766/,64,"fantasy,horror,mystery,runes,psychotronic film,library,demon,witchcraft,"
The Dinner Party (2020) ,5.8,"Horror, Thriller            ","['female vomiting', 'murder', 'decapitation', 'victim fights back', 'lesbian kiss']",https://www.imdb.com//title/tt10358198/,64,"horror,thriller,female vomiting,murder,decapitation,victim fights back,lesbian kiss,"
Yaga. Koshmar tyomnogo lesa (2020) ,4.7,Horror            ,"['baba yaga', 'nanny', 'russian horror', 'romanization of title', 'title is not in english']",https://www.imdb.com//title/tt8006374/,63,"horror,baba yaga,nanny,russian horror,romanization of title,title is not in english,"
El silencio de la ciudad blanca (2019) ,5.2,"Action, Adventure, Crime            ","['vitoria', 'basque country', 'police', 'investigation', 'flashback']",https://www.imdb.com//title/tt8393332/,63,"action,adventure,crime,vitoria,basque country,police,investigation,flashback,"
Phantoms (1998) ,5.5,"Horror, Sci-Fi, Thriller            ","['oil', 'quarantine', 'devil', 'hazmat suit', 'eaten alive']",https://www.imdb.com//title/tt0119891/,63,"horror,sci-fi,thriller,oil,quarantine,devil,hazmat suit,eaten alive,"
Reaptown (2020) ,3.7,Horror            ,[],https://www.imdb.com//title/tt11638714/,63,"horror,"
The Cyclops (1957) ,4.5,"Horror, Sci-Fi            ","['kaiju', 'psychotronic film', 'actual animal killed', 'mexico', 'creature feature']",https://www.imdb.com//title/tt0050281/,63,"horror,sci-fi,kaiju,psychotronic film,actual animal killed,mexico,creature feature,"
Black Water (2007) ,5.9,"Action, Adventure, Drama            ","['boat', 'crocodile', 'australia', 'song', ""children's music""]",https://www.imdb.com//title/tt0816436/,63,"action,adventure,drama,boat,crocodile,australia,song,children's music,"
Frontière(s) (2007) ,6.2,Horror            ,"['achilles tendon cut', 'child uses guna ', 'child', 'bisexual', 'bisexuality']",https://www.imdb.com//title/tt0814685/,63,"horror,achilles tendon cut,child uses guna ,child,bisexual,bisexuality,"
The Jack in the Box (2019) ,4.2,Horror            ,"['doll', 'clown', 'evil clown', 'evil toy']",https://www.imdb.com//title/tt10645682/,63,"horror,doll,clown,evil clown,evil toy,"
Brainscan (1994) ,6.1,"Comedy, Horror, Sci-Fi            ","['murder', 'teenager', 'computer game', 'computer', 'surprise ending']",https://www.imdb.com//title/tt0109327/,63,"comedy,horror,sci-fi,murder,teenager,computer game,computer,surprise ending,"
I Still See You (2018) ,5.8,"Fantasy, Horror, Sci-Fi            ","['apocalyptic event', 'ghost', 'dead', 'high school', 'young adult']",https://www.imdb.com//title/tt2160105/,63,"fantasy,horror,sci-fi,apocalyptic event,ghost,dead,high school,young adult,"
Night of the Demons 2 (1994) ,6.0,"Comedy, Fantasy, Horror            ","['old dark house', 'demoness', 'halloween party', 'monster', 'holy water']",https://www.imdb.com//title/tt0110667/,63,"comedy,fantasy,horror,old dark house,demoness,halloween party,monster,holy water,"
Orca (1977) ,5.8,"Adventure, Drama, Horror            ","['creature feature', 'grindhouse film', 'drive in classic', 'murder', 'blood']",https://www.imdb.com//title/tt0076504/,63,"adventure,drama,horror,creature feature,grindhouse film,drive in classic,murder,blood,"
The Curse of Sleeping Beauty (2016) ,4.2,"Fantasy, Horror, Mystery            ","['sleeping beauty character', 'based on comic book', 'painter', 'sleep paralysis', 'therapist']",https://www.imdb.com//title/tt4118606/,63,"fantasy,horror,mystery,sleeping beauty character,based on comic book,painter,sleep paralysis,therapist,"
Rogue (2007) ,6.2,"Action, Adventure, Drama            ","['wildlife', 'travel', 'ozploitation', 'salt water crocodile', 'outback']",https://www.imdb.com//title/tt0479528/,63,"action,adventure,drama,wildlife,travel,ozploitation,salt water crocodile,outback,"
Boys from County Hell (2020) ,7.3,"Comedy, Horror            ",['night'],https://www.imdb.com//title/tt10262380/,63,"comedy,horror,night,"
Knucklebones (2016) ,3.6,Horror            ,"['topless', 'carnival', 'abandoned factory', 'blood', 'monster']",https://www.imdb.com//title/tt3204254/,63,"horror,topless,carnival,abandoned factory,blood,monster,"
Sleepaway Camp III: Teenage Wasteland (1989) ,5.2,"Comedy, Horror            ","['female serial killer', 'camp', 'sex scene', 'public nudity', 'female frontal nudity']",https://www.imdb.com//title/tt0096119/,63,"comedy,horror,female serial killer,camp,sex scene,public nudity,female frontal nudity,"
Two on a Guillotine (1965) ,6.1,"Mystery, Horror            ","['psychotronic film', 'reference to marie antoinette', 'white rabbit', 'eccentric', 'funeral']",https://www.imdb.com//title/tt0059837/,63,"mystery,horror,psychotronic film,reference to marie antoinette,white rabbit,eccentric,funeral,"
The Reef (2010) ,5.8,"Adventure, Drama, Horror            ","['shark', 'boat', 'australian horror', 'capsized boat', 'underwater scene']",https://www.imdb.com//title/tt1320291/,63,"adventure,drama,horror,shark,boat,australian horror,capsized boat,underwater scene,"
The Unknown (1927) ,7.8,"Drama, Horror, Romance            ","['aphephobia', 'knife thrower', 'unrequited love', 'muscleman', 'armless man']",https://www.imdb.com//title/tt0018528/,63,"drama,horror,romance,aphephobia,knife thrower,unrequited love,muscleman,armless man,"
The Head Hunter (2018) ,5.3,"Fantasy, Horror            ","['dark fantasy', 'revenge', 'warrior', 'exploitation', 'demon']",https://www.imdb.com//title/tt6469548/,62,"fantasy,horror,dark fantasy,revenge,warrior,exploitation,demon,"
House of the Dead (2003) ,2.0,"Action, Adventure, Horror            ","['scantily clad female', 'nudity', 'female rear nudity', 'female frontal nudity', 'blonde']",https://www.imdb.com//title/tt0317676/,62,"action,adventure,horror,scantily clad female,nudity,female rear nudity,female frontal nudity,blonde,"
Angst (I) (1983) ,7.3,"Drama, Horror, Thriller            ","['female stockinged legs', 'black pantyhose', 'pantyhose', 'maniac', 'home invasion']",https://www.imdb.com//title/tt0165623/,62,"drama,horror,thriller,female stockinged legs,black pantyhose,pantyhose,maniac,home invasion,"
Hell House LLC II: The Abaddon Hotel (2018) ,5.5,"Horror, Mystery            ","['pseudo documentary', 'found footage', 'sequel']",https://www.imdb.com//title/tt8707374/,62,"horror,mystery,pseudo documentary,found footage,sequel,"
Turbo Kid (2015) ,6.7,"Action, Adventure, Comedy            ","['wasteland', 'blue blood', 'robot', 'riding a bicycle', 'unicorn']",https://www.imdb.com//title/tt3672742/,62,"action,adventure,comedy,wasteland,blue blood,robot,riding a bicycle,unicorn,"
Boogeyman (2005) ,4.2,"Drama, Horror, Mystery            ","['childhood', 'fear', 'boogeyman', 'closet', 'night terrors']",https://www.imdb.com//title/tt0357507/,62,"drama,horror,mystery,childhood,fear,boogeyman,closet,night terrors,"
Ratu Ilmu Hitam (2019) ,6.8,"Horror, Mystery, Thriller            ","['orphanage', 'black magic', 'supernatural', 'terror', 'gun pointed at face']",https://www.imdb.com//title/tt10656188/,62,"horror,mystery,thriller,orphanage,black magic,supernatural,terror,gun pointed at face,"
Burnt Offerings (1976) ,6.5,"Horror, Mystery, Thriller            ","['possession', 'obsession', 'summer vacation', 'old house', 'house']",https://www.imdb.com//title/tt0074258/,62,"horror,mystery,thriller,possession,obsession,summer vacation,old house,house,"
Jacob's Ladder (2019) ,3.4,"Drama, Horror, Mystery            ","['remake', 'psychological thriller', 'afghanistan', 'horror movie remake', 'psychological horror']",https://www.imdb.com//title/tt3016748/,62,"drama,horror,mystery,remake,psychological thriller,afghanistan,horror movie remake,psychological horror,"
Dark Was the Night (2014) ,5.6,"Drama, Horror, Thriller            ","['wendigo', 'suspense', 'creature', 'animal attack', 'animal tracks']",https://www.imdb.com//title/tt2251281/,62,"drama,horror,thriller,wendigo,suspense,creature,animal attack,animal tracks,"
Piercing (2018) ,5.6,"Horror, Mystery, Thriller            ","['titillation', 'prostitute', 'sex scene', 'doggystyle', 'masturbation']",https://www.imdb.com//title/tt6516314/,62,"horror,mystery,thriller,titillation,prostitute,sex scene,doggystyle,masturbation,"
Ilsa the Tigress of Siberia (1977) ,4.9,Horror            ,"['sequel', 'five word title', 'ilsa character', 'grindhouse film', 'exploitation']",https://www.imdb.com//title/tt0078398/,62,"horror,sequel,five word title,ilsa character,grindhouse film,exploitation,"
Street Trash (1987) ,6.1,"Comedy, Horror            ","['liquor', 'junkyard', 'melting', 'homelessness', 'foot chase']",https://www.imdb.com//title/tt0094057/,62,"comedy,horror,liquor,junkyard,melting,homelessness,foot chase,"
The Reaping (2007) ,5.6,"Horror, Thriller            ","['belly button', 'footprint', 'woman wears a gas mask', 'biblical plague', 'plague']",https://www.imdb.com//title/tt0444682/,62,"horror,thriller,belly button,footprint,woman wears a gas mask,biblical plague,plague,"
It's Alive (1974) ,5.8,Horror            ,"['body horror', 'rampage', 'villain', 'claim in title', 'motherhood']",https://www.imdb.com//title/tt0071675/,62,"horror,body horror,rampage,villain,claim in title,motherhood,"
The Grudge 2 (2006) ,5.1,"Horror, Thriller            ","['ghost', 'schoolgirl', 'haunted house', 'cat', 'urinating in fear']",https://www.imdb.com//title/tt0433386/,62,"horror,thriller,ghost,schoolgirl,haunted house,cat,urinating in fear,"
Ecologia del delitto (1971) ,6.6,"Horror, Mystery, Thriller            ","['killing someone in a wheelchair', 'inheritance', 'murder', 'teenager', 'serial murder']",https://www.imdb.com//title/tt0067656/,62,"horror,mystery,thriller,killing someone in a wheelchair,inheritance,murder,teenager,serial murder,"
Berberian Sound Studio (2012) ,6.2,"Drama, Horror, Thriller            ","['foley artist', 'sound recordist', 'sound recording', 'movie studio', 'casting couch']",https://www.imdb.com//title/tt1833844/,62,"drama,horror,thriller,foley artist,sound recordist,sound recording,movie studio,casting couch,"
